Date Posted,Link,Text,Region,Label
4/24/20,https://www.poynter.org/?ifcn_misinformation=bathing-in-bleach-cures-covid-19, Bathing in bleach cures COVID-19.		,Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=administrative-documents-french-people-need-to-fill-to-go-out-are-a-copy-paste-from-1940-documents, Administrative documents French people need to fill to go out are a copy paste from 1940 documents.		,Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=in-a-speech-italian-politician-vittorio-sgarbi-say-there-are-not-25-000-deaths-in-italy-96-percent-of-the-deceased-died-of-other-causes," In a speech, Italian politician Vittorio Sgarbi say there are not 25.000 deaths in Italy - 96 percent of the deceased died of other causes.		",Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=bill-gates-said-in-a-tv-interview-that-people-dont-have-a-choice-when-it-comes-to-vaccination-for-covid-19, Bill Gates said in a TV interview that people don't have a choice when it comes to vaccination for COVID-19.		,Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=us-students-sing-indias-national-anthem-after-india-agreed-to-supply-hydroxychloroquine, US students sing India's national anthem after India agreed to supply Hydroxychloroquine.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=a-video-has-been-shared-repeatedly-on-facebook-and-twitter-in-april-2020-alongside-a-claim-it-shows-corpses-in-body-bags-at-an-apartment-that-is-home-to-a-new-york-based-islamic-group-the-posts-claim, A video has been shared repeatedly on Facebook and Twitter in April 2020 alongside a claim it shows corpses in body bags at an apartment that is home to a New York-based Islamic group. The posts claim the victims died in the apartment after contracting the novel coronavirus because they ignored social distancing rules.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=who-releases-report-claiming-vegetarians-havent-contracted-the-coronavirus-2, WHO releases report claiming vegetarians haven't contracted the coronavirus.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=inhaling-steam-of-orange-peels-and-sea-salt-will-kill-the-coronavirus, Inhaling steam of orange peels and sea salt will kill the coronavirus.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=in-india-tiruppur-police-caught-people-who-broke-the-lockdown-and-put-them-in-an-ambulance-with-fake-coronavirus-patients," In India, Tiruppur police caught people who broke the lockdown and put them in an ambulance with fake coronavirus patients.		",India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=students-from-the-usa-sang-the-indian-national-anthem-to-thank-the-indian-government-for-providing-hydroxychloroquine, Students from the USA sang the Indian National Anthem to thank the Indian government for providing hydroxychloroquine.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=in-madhya-pradesh-the-tenure-of-sarpanchs-decision-makers-of-the-villages-has-been-extended-by-five-years-in-the-wake-of-the-covid-19-outbreak-in-the-state, In Madhya Pradesh the tenure of Sarpanchs (Decision makers of the villages) has been extended by five years in the wake of the COVID-19 outbreak in the state.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=nobel-laureate-and-japans-renowned-professor-tasuku-honjo-has-described-coronavirus-as-unnatural-he-has-also-said-that-this-has-been-prepared-in-a-lab-in-china, Nobel laureate and Japan's renowned professor Tasuku Honjo has described coronavirus as unnatural. He has also said that this has been prepared in a lab in China.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=to-express-gratitude-towards-india-for-sending-the-hydroxychloroquine-to-the-us-a-group-of-american-youth-sings-the-indian-national-anthem," To express gratitude towards India for sending the Hydroxychloroquine to the US, a group of American youth sings the Indian national anthem.		",India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=dr-megha-vyas-from-pune-died-due-to-coronavirus-while-treating-covid19-patients, Dr Megha Vyas from Pune died due to coronavirus while treating COVID-19 patients.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=an-image-showing-food-supplies-placed-on-an-open-ground-for-covid-19-lockdown-affected-areas-in-indonesia, An image showing food supplies placed on an open ground for COVID-19 lockdown affected areas in Indonesia.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=this-image-shows-a-mother-suffering-from-covid-19-holding-her-baby, This image shows a mother suffering from COVID-19 holding her baby.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=image-of-ideal-social-distancing-being-followed-in-a-market-in-aizwal-india," Image of ideal social distancing being followed in a market in Aizwal, India.		",India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=omani-princess-sayyida-mona-bint-fahd-al-said-tweets-against-india, Omani princess Sayyida Mona bint Fahd al Said tweets against India.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=as-per-icmr-study-theres-been-not-a-single-case-of-covid-19-among-indigenous-assamese-communities-in-india, As per ICMR study there's been not a single case of COVID-19 among indigenous Assamese communities in India.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=some-people-have-stopped-electricity-during-night-time-in-dilsukhnagar-hyderabad-and-scattered-currency-notes-on-the-road-to-spread-coronavirus, Some people have stopped electricity during night time in Dilsukhnagar (Hyderabad) and scattered currency notes on the road to spread coronavirus.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=the-photo-of-lions-in-srisailam-forest-in-india-during-the-time-of-lockdown-in-the-country-to-contain-covid-19-spread," The photo of lions in Srisailam forest, in India, during the time of lockdown in the country to contain COVID-19 spread.		",India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=a-photo-has-been-shared-hundreds-of-times-on-facebook-and-twitter-alongside-a-claim-it-shows-a-nurse-apologising-to-a-muslim-man-after-she-blamed-the-muslim-community-for-spreading-covid-19-in-india, A photo has been shared hundreds of times on Facebook and Twitter alongside a claim it shows a nurse apologising to a Muslim man after she blamed the Muslim community for spreading COVID-19 in India. The posts claim the nurse was forced to apologise by a local politician.		,India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=muslims-in-malegaon-india-violated-lockdown-to-read-namaz-on-a-bridge," Muslims in Malegaon, India, violated lockdown to read Namaz on a bridge.		",India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=48-covid-19-positive-patients-from-jaamat-found-in-delhis-sultanpuri-area-in-india," 48 COVID-19 positive patients from Jaamat found in Delhi's Sultanpuri area, in India.		",India,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=a-text-circulating-in-macedonia-claims-that-there-is-a-huge-difference-between-the-terms-to-recover-and-to-be-cured-and-that-in-order-for-someone-to-be-cured-they-have-to-receive-some-medicine," A text circulating in Macedonia claims that there is a huge difference between the terms ""to recover"" and ""to be cured"" and that in order for someone to be cured, they have to receive some medicine.		",Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=the-article-claims-that-the-%d0%bcayor-of-tetovo-in-north-macedonia-teuta-arifi-managed-to-pusuade-the-government-for-more-tolerant-measures-in-this-city-i-e-not-wearing-protective-masks," The article claims that the Mayor of Tetovo in North Macedonia, Teuta Arifi, managed to pusuade the Government for more tolerant measures in this city, i.e. not wearing protective masks.		",Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=abascal-and-casado-have-voted-to-fire-spanish-workers-who-became-ill-due-to-covid-19, Abascal and Casado have voted to fire Spanish workers who became ill due to COVID-19.		,Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=covid-19-has-been-shown-not-to-be-pneumonia-but-thrombosis-so-the-treatment-patients-receive-is-wrong," COVID-19 has been shown not to be pneumonia, but thrombosis, so the treatment patients receive is wrong.		",Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=covid-19-is-not-transmitted-through-contact-with-surfaces-only-from-person-to-person," COVID-19 is not transmitted through contact with surfaces, only from person to person.		",Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=singapore-defeated-the-coronavirus-in-just-20-days-without-a-single-death, Singapore defeated the coronavirus in just 20 days without a single death.		,Europe,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=half-the-workforce-in-the-country-may-have-just-been-idled-by-coronavirus," ""Half the workforce in the country may have just been idled"" by coronavirus.		",United States,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=ultraviolet-radiation-is-administered-into-the-body-as-a-disinfectant-to-kill-bacteria-and-viruses-and-this-has-been-used-for-a-while-now," ""Ultraviolet Radiation is administered into the body as a disinfectant to kill bacteria and viruses and this has been used for a while now.""		",United States,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=exposure-of-blood-to-ultraviolet-light-rids-the-body-of-coronavirus, Exposure of blood to ultraviolet light rids the body of coronavirus.		,United States,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=weve-still-had-more-deaths-to-the-flu-this-year-than-weve-had-covid-19," ""We've still had more deaths to the flu this year than we've had COVID-19.""		",United States,0
4/24/20,https://www.poynter.org/?ifcn_misinformation=mitch-mcconnell-said-he-wanted-states-to-go-bankrupt-instead-of-the-federal-government-providing-relief-today-thom-tillis-agreed," ""Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief. Today, Thom Tillis agreed.""		",United States,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=use-of-hydroxycholoroquine-is-restricted-to-military-hospitals-in-france, Use of hydroxycholoroquine is restricted to military hospitals in France.		,Europe,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=uk-dropped-huawei-as-5g-vendor-due-to-coronavirus-fears, UK dropped Huawei as 5G vendor due to coronavirus fears.		,Europe,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=video-of-american-students-singing-indian-national-anthem-as-a-sign-of-gratitude-towards-india-for-the-supply-of-hydroxychloroquine-drugs-during-the-crisis-caused-by-covid-19-spread, Video of American students singing Indian National Anthem as a sign of gratitude towards India for the supply of Hydroxychloroquine drugs during the crisis caused by COVID-19 spread.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=an-mla-hafeez-khan-forced-a-nurse-to-touch-feet-of-a-muslim-priest-because-she-criticized-tabhligi-jamat-for-spreading-coronavirus-in-india, An MLA Hafeez Khan forced a nurse to touch feet of a Muslim priest because she criticized Tabhligi Jamat for spreading coronavirus in India.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=video-of-a-muslim-leader-being-accidentally-shot-dead-during-a-celebratory-firing-after-he-recovered-from-covid-19-in-pakistan, Video of a Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=japans-nobel-prize-winning-professor-of-medicine-professor-dr-tasuku-honjo-has-claimed-that-the-coronavirus-is-not-natural-and-that-china-manufactured-it," Japan's Nobel Prize winning Professor of Medicine, Professor Dr Tasuku Honjo has claimed that the coronavirus is not natural and that China manufactured it.		",India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=japans-nobel-prize-winning-professor-of-medicine-professor-dr-tasuku-honjo-has-claimed-that-the-coronavirus-is-not-natural-and-that-china-manufactured-it-2," Japan's Nobel Prize winning Professor of Medicine, Professor Dr Tasuku Honjo has claimed that the coronavirus is not natural and that China manufactured it.		",India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=image-of-peacocks-gathered-at-ooty-coimbatore-road-in-india-amid-nationwide-lockdown, Image of peacocks gathered at Ooty-Coimbatore road in India amid Nationwide Lockdown.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=image-of-swollen-feet-of-starving-children-who-walked-miles-for-food-in-uttar-pradesh-amid-covid19-lockdown, Image of swollen feet of starving children who walked miles for food in Uttar Pradesh amid COVID-19 Lockdown.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=dr-megha-vyas-from-pune-died-of-covid-19, Dr. Megha Vyas from Pune died of COVID-19.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=indian-government-to-provide-internet-to-every-citizen-amid-covid19-lockdown, Indian Government to provide internet to every citizen amid COVID-19 Lockdown.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=pune-based-doctor-megha-vyas-died-of-covid-19-while-treating-patients-infected-with-coronavirus, Pune-based doctor Megha Vyas died of COVID-19 while treating patients infected with coronavirus.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=indiantelecommunication-department-offering-free-internet-services-during-lockdown-to-work-from-home, IndianTelecommunication Department offering free internet services during lockdown to work from home.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=dr-megha-vyas-from-pune-india-died-due-to-covid-19-while-treating-covid-patients," Dr. Megha Vyas from Pune, India died due to COVID-19 while treating COVID patients.		",India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=a-video-of-young-adults-singing-the-indian-national-anthem-has-been-shared-on-facebook-and-twitter-during-the-covid-19-pandemic-alongside-claims-that-it-shows-american-students-performing-to-thank-ind," A video of young adults singing the Indian national anthem has been shared on Facebook and Twitter during the COVID-19 pandemic alongside claims that it shows American students performing to thank India for supplying the US with hydroxychloroquine, a malaria drug that has been involved in clinical trials for potential COVID-19 treatment.		",India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=bollywood-actor-aamir-khan-is-helping-the-needy-during-the-covid-19-crisis-by-sending-flour-bags-with-cash-in-them-2, Bollywood actor Aamir Khan is helping the needy during the COVID-19 crisis by sending flour bags with cash in them.		,India,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=the-government-mistakenly-paid-3000-euros-to-roma-families-who-then-spent-it-in-the-mercadona-shop-in-spain," The government ""mistakenly paid 3,000 euros"" to Roma families who then spent it in the Mercadona shop in Spain.		",Europe,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=an-image-that-claims-that-pedro-sanchez-president-of-spain-thanked-for-the-applause-that-the-spanish-give-him-every-day-at-8-pm-in-his-last-speech," An image that claims that Pedro S nchez, President of Spain, thanked for the applause that the Spanish give him every day at 8 PM in his last speech.		",Europe,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=graphics-shared-thousands-of-times-on-social-media-claim-to-show-the-exact-probability-of-covid-19-carriers-spreading-the-disease-if-they-or-another-person-wears-a-mask, Graphics shared thousands of times on social media claim to show the exact probability of COVID-19 carriers spreading the disease if they or another person wears a mask.		,United States,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=elisa-granato-the-first-volunteer-in-the-first-europe-human-trial-of-a-covid-19-vaccine-has-died," Elisa Granato, the first volunteer in the first Europe human trial of a COVID-19 vaccine, has died.		",United States,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=first-volunteer-in-uk-coronavirus-vaccine-trial-has-died," ""First volunteer in UK coronavirus vaccine trial has died.""		",United States,0
4/25/20,https://www.poynter.org/?ifcn_misinformation=doctors-encouraged-by-hospitals-and-ama-to-overcount-covid-19-deaths, Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.		,United States,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=protective-masks-will-be-five-time-more-expensive-in-french-tobacconists-than-in-spanish-shops, Protective masks will be five time more expensive in French tobacconists than in Spanish shops.		,Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=french-minister-of-justice-did-not-threaten-to-sue-the-french-journalist-and-tv-host-jean-pierre-pernaut-after-he-criticized-the-government-because-of-its-way-to-deal-with-the-epidemic, French minister of Justice did not threaten to sue the French journalist and TV host Jean-Pierre Pernaut after he criticized the government because of its way to deal with the epidemic.		,Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=several-clickbait-websites-published-misleading-headlines-claiming-that-cigarettes-block-the-coronavirus," Several clickbait websites published misleading headlines claiming that ""cigarettes block the coronavirus"".		",Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=the-first-volunteer-for-the-new-covid-19-vaccine-died, The first volunteer for the new COVID-19 vaccine died.		,Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=a-series-of-unsubstantiated-claims-from-an-interview-with-david-icke-amongst-the-allegation-were-the-alleged-connection-between-5g-and-coronavirus-and-the-claim-that-doctors-characterise-every-death, A series of unsubstantiated claims from an interview with David Icke. Amongst the allegation were the alleged connection between 5G and coronavirus and the claim that doctors characterise every death as a COVID-19 fatality.		,Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=video-of-american-students-singing-indian-national-anthem-as-a-sign-of-gratitude-towards-india-for-the-supply-of-hydroxychloroquine-drugs-during-the-crisis-caused-by-covid-19-spread-2, Video of American students singing Indian National Anthem as a sign of gratitude towards India for the supply of Hydroxychloroquine drugs during the crisis caused by COVID-19 spread.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=japanese-nobel-laureate-tasuku-honjo-announced-that-coronavirus-is-man-made, Japanese Nobel laureate Tasuku Honjo announced that coronavirus is man-made.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=brahma-kamal-flowers-bloom-after-many-years-due-to-less-pollution-during-the-lockdown-in-india-to-contain-covid-19-spread, Brahma Kamal flowers bloom after many years due to less pollution during the lockdown in India to contain COVID-19 spread.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=brahma-kamal-flowers-bloom-after-many-years-due-to-less-pollution-during-the-lockdown-in-india-to-contain-covid-19-spread-2, Brahma Kamal flowers bloom after many years due to less pollution during the lockdown in India to contain COVID-19 spread.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=elisa-granato-32-year-old-the-first-woman-to-get-vaccine-for-covid-19-died," Elisa Granato (32-year-old), the first woman to get vaccine for COVID-19, died.		",India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=a-28-year-old-doctor-from-maharashtra-dr-maneesha-patil-died-of-covid-19-while-treating-patients-infected-with-coronavirus," A 28-year-old doctor from Maharashtra, Dr. Maneesha Patil, died of COVID-19 while treating patients infected with coronavirus.		",India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=image-shows-the-last-moments-of-a-mother-and-child-suffering-from-covid-19, Image shows the last moments of a mother and child suffering from COVID-19.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=americans-singing-indian-national-anthem-thanking-india-for-sending-hydroxychloroquine-tablets, Americans singing Indian National Anthem thanking India for sending hydroxychloroquine tablets.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=bollywood-actor-aamir-khan-is-helping-the-needy-during-the-covid-19-crisis-by-sending-flour-bags-with-cash-in-them, Bollywood actor Aamir Khan is helping the needy during the COVID-19 crisis by sending flour bags with cash in them.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=joy-arakkal-the-owner-of-joyalukkas-jewellery-company-has-died-due-to-covid-19-in-the-middle-east," Joy Arakkal', the owner of 'Joyalukkas' jewellery company, has died due to COVID-19 in the Middle East.		",India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=chinese-people-are-not-allowed-in-supermarkets-in-australia, Chinese people are not allowed in supermarkets in Australia.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=photo-showing-coronavirus-infected-mother-hugging-her-child, Photo showing coronavirus infected mother hugging her child.		,India,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=first-volunteer-in-uk-coronavirus-vaccine-trial-elisa-granato-has-died, First volunteer in UK coronavirus vaccine trial Elisa Granato has died.		,Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=japanese-nobel-tasuku-honjo-says-coronavirus-was-created-in-the-wuhan-laboratory, Japanese Nobel Tasuku Honjo says coronavirus was created in the Wuhan laboratory		,Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=who-warned-that-the-second-wave-of-the-pandemic-would-be-catastrophic," WHO warned that the second wave of the pandemic would be ""catastrophic"".		",Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=usa-government-warned-brasilian-government-about-the-mortal-danger-of-chinese-tests," USA government warned Brasilian government about ""the mortal danger"" of Chinese tests.		",Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=this-is-an-image-of-a-suspected-coronavirus-vaccine-causing-covid-19, This is an image of a suspected coronavirus vaccine causing COVID-19.		,Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=implantation-of-nanochips-has-started-in-ukraine, Implantation of nanochips has started in Ukraine.		,Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=dr-elisa-granato-one-of-the-first-participants-in-a-uk-covid-19-vaccine-trial-has-died," Dr Elisa Granato, one of the first participants in a UK COVID-19 vaccine trial, has died.		",Europe,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=the-government-must-have-planned-the-coronavirus-pandemic-because-the-coronavirus-relief-bill-had-been-introduced-three-years-earlier, The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.		,United States,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=japanese-doctor-who-won-nobel-prize-said-coronavirus-is-artifical-and-was-manufactured-in-china, Japanese doctor who won Nobel Prize said coronavirus is artifical and was manufactured in China.		,United States,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=why-did-the-us-nih-in-2017-give-3-7m-to-the-wuhan-lab-in-china-such-grants-were-prohibited-in-2014-did-pres-obama-grant-an-exception," ""Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?""		",United States,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=a-facebook-post-shared-more-than-29000-times-claims-people-in-pennsylvania-who-do-not-wear-a-face-mask-in-public-during-the-novel-coronavirus-pandemic-risk-a-500-fine-and-up-to-six-months-in-jail," A Facebook post shared more than 29,000 times claims people in Pennsylvania who do not wear a face mask in public during the novel coronavirus pandemic risk a $500 fine and up to six months in jail.		",United States,0
4/26/20,https://www.poynter.org/?ifcn_misinformation=the-rate-of-coronavirus-related-deaths-being-reported-out-of-new-york-city-is-200-times-higher-than-the-death-rates-of-the-worlds-largest-10-cities, The rate of coronavirus-related deaths being reported out of New York City is 200 times higher than the death rates of the world's largest 10 cities.		,United States,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=there-is-a-link-between-covid-19-and-the-kawasaki-disease, There is a link between Covid-19 and the Kawasaki disease.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=an-official-document-details-the-instructions-for-schools-in-the-post-lockdown-period-in-france, An official document details the instructions for schools in the post-lockdown period in France.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=french-minister-of-justice-nicole-belloubet-threathened-the-famous-anchor-jean-pierre-pernaut-after-he-criticized-the-government-policy-about-the-pandemic-on-air, French Minister of Justice Nicole Belloubet threathened the famous anchor Jean-Pierre Pernaut after he criticized the government policy about the pandemic on air.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=a-japanese-nobel-price-said-that-sars-cov-2-was-human-made, A Japanese Nobel Price said that SARS-CoV-2 was human made.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=spanish-and-french-masks-prices-are-comparable, Spanish and French masks prices are comparable.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=a-vaccine-against-polio-funded-by-bill-gates-has-paralysed-almost-500-000-children-in-india-between-2000-and-2017, A vaccine against polio funded by Bill Gates has paralysed almost 500 000 children in India between 2000 and 2017.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=covid-19-is-a-big-pharma-fraud-and-a-treatment-has-existed-for-years-now-stem-cell-therapy, COVID-19 is a big pharma fraud and a treatment has existed for years now (stem cell therapy).		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=the-covid-19-pandemic-was-used-as-a-cover-up-of-the-starlink-project-by-elon-musk-which-launched-dozens-of-satellites," The COVID-19 pandemic was used as a cover-up of the Starlink project by Elon Musk, which launched dozens of satellites.		",Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=a-message-on-whatsapp-and-facebook-claims-you-should-not-accept-masks-from-strangers-they-are-soaked-with-chemicals-and-will-knock-you-out-in-order-to-rob-you, A message on Whatsapp and Facebook claims you should not accept masks from strangers; they are soaked with chemicals and will knock you out in order to rob you.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=a-man-named-muslum-alsan-got-out-of-jail-due-to-the-covid-19-pandemic-and-murdered-his-9-year-old-daughter, A man named Muslum Alsan got out of jail due to the COVID-19 pandemic and murdered his 9 year old daughter.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=in-2015-the-national-health-institute-of-the-united-states-under-barack-obama-gave-3-7-million-dollars-to-the-institute-of-virology-in-wuhan," In 2015, the National Health Institute of the United States, under Barack Obama, gave 3.7 million dollars to the Institute of Virology in Wuhan.		",Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=seven-children-in-senegal-are-dead-due-to-coronavirus-vaccine-testing, Seven children in Senegal are dead due to coronavirus vaccine testing.		,Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=tasuku-honjo-a-japanese-nobel-laureate-in-medicine-is-claiming-that-covid-19-is-a-chinese-made-virus," Tasuku Honjo, a Japanese Nobel Laureate in medicine is claiming that COVID-19 is a Chinese-made virus.		",Europe,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=indian-company-jio-offering-25gb-of-free-data-daily-during-the-covid-19-lockdown, Indian company Jio offering 25GB of free data daily during the COVID-19 lockdown.		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=the-central-government-in-india-to-reduce-pension-age-from-60-to-50-after-covid-19, The owner of the Indian jewellry group Joyalukkas died due to COVID-19.		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=videos-showing-american-students-singing-the-indian-national-anthem-to-thank-india-for-supplying-hydroxychloroquine, Videos showing American students singing the Indian national anthem to thank India for supplying hydroxychloroquine.		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=a-coronavirus-positive-patient-found-in-jamnagar-a-city-in-the-state-of-gujarat," A coronavirus positive patient found in Jamnagar, a city in the state of Gujarat.		",India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=photo-of-a-hindu-woman-attacked-by-rss-members-for-offering-sehri-to-a-muslim-kashmiri-girl-during-the-indian-lockdown, Photo of a Hindu woman attacked by RSS members for offering Sehri to a Muslim Kashmiri girl during the Indian lockdown.		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=photo-of-a-hindu-woman-attacked-by-rss-members-for-offering-sehri-to-a-muslim-kashmiri-girl-during-the-indian-lockdown-2, Photo of a Hindu woman attacked by RSS members for offering Sehri to a Muslim Kashmiri girl during the Indian lockdown.		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=photo-of-people-following-social-distancing-in-a-market-in-manipur-india-2, Photo of people following social distancing in a market in Manipur (India).		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=political-leader-from-andra-pradesh-made-a-nurse-touch-his-feet-image, Political leader from Andra Pradesh made a nurse touch his feet,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=pune-doctor-megha-vyas-dies-of-covid-19, Pune Doctor Megha Vyas dies of COVID-19.		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=indian-actor-aamir-khan-gives-rs-15000-to-poor-people-in-1kg-wheat-flour, Indian Actor Aamir Khan gives Rs. 15000 to poor people in 1Kg wheat flour.		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=central-indian-government-likely-to-reduce-the-age-of-retirement-of-government-employees-to-50, Central indian government likely to reduce the age of retirement of government employees to 50.		,India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=first-volunteer-for-covid-19-vaccine-in-uk-dr-elisa-granato-is-dead," First volunteer for COVID-19 Vaccine in UK, Dr. Elisa Granato, is dead.		",India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=dr-manisha-patil-died-due-to-covid-19-while-treating-coronavirus-patients-in-maharashtra-india," Dr. Manisha Patil died due to COVID-19 while treating coronavirus patients in Maharashtra, India.		",India,0
4/27/20,https://www.poynter.org/?ifcn_misinformation=in-the-united-kingdom-the-woman-who-was-tried-for-the-coronavrus-vaccine-has-died," In the United Kingdom, the woman who was tried for the coronavrus vaccine has died.		",India,0
